pair_id,child_id_1,child_id_2,ei_id_1,ei_id_2,assigned,driving_distance,driving_time
11811,65d8b327e09e67e025e8cd77,65e5d15e38f826f292671ff6,NULL,NULL,0,38.4568,48.048
11812,65d8b327e09e67e025e8cd77,65e5d23538f826f292671ff7,NULL,NULL,0,38.4568,48.048
11813,65d8b327e09e67e025e8cd77,65e601b138f826f29267202b,NULL,NULL,0,4.09104,10.1688
11814,65d8b327e09e67e025e8cd77,65d8b5cae09e67e025e8cd7a,NULL,NULL,0,31.0154,35.2867
11815,65d8b327e09e67e025e8cd77,65e5cd3c38f826f292671fef,NULL,NULL,0,27.4887,32.0506
11816,65d8b327e09e67e025e8cd77,65e6021338f826f29267202c,NULL,NULL,0,14.0851,19.0952
11817,65d8b327e09e67e025e8cd77,65d8b4e2e09e67e025e8cd79,NULL,NULL,0,12.8856,17.9086
11818,65d8b327e09e67e025e8cd77,65e5cdba38f826f292671ff0,NULL,NULL,0,26.6343,31.8257
11819,65d8b327e09e67e025e8cd77,65e6027b38f826f29267202d,NULL,NULL,0,0.0661004,0.235097
11820,65d8b327e09e67e025e8cd77,65e5cef438f826f292671ff2,NULL,NULL,0,54.7759,68.4796
11821,65d8b327e09e67e025e8cd77,65e6038938f826f29267202f,NULL,NULL,0,3.57209,8.75432
11822,65d8b327e09e67e025e8cd77,65e603f238f826f292672030,NULL,NULL,0,1.47436,4.16166
11823,65d8b327e09e67e025e8cd77,65e6044938f826f292672031,NULL,NULL,0,2.99855,7.50215
11824,65d8b327e09e67e025e8cd77,65e6049b38f826f292672032,NULL,NULL,0,2.90127,6.67915
11825,65d8b327e09e67e025e8cd77,65ef076606e0a866af56d202,NULL,NULL,0,81.9113,99.007
11826,65d8b327e09e67e025e8cd77,65d8c1c1e09e67e025e8cd90,NULL,NULL,0,8.83079,14.4795
11827,65d8b327e09e67e025e8cd77,65d8c240e09e67e025e8cd91,NULL,NULL,0,11.7791,19.2212
11828,65d8b327e09e67e025e8cd77,65d8c3ace09e67e025e8cd94,NULL,NULL,0,41.5794,54.2274
11829,65d8b327e09e67e025e8cd77,65d8c44ee09e67e025e8cd95,NULL,NULL,0,21.9445,29.7679
11830,65d8b327e09e67e025e8cd77,65d8c4cde09e67e025e8cd96,NULL,NULL,0,6.70957,13.0566
11831,65d8b327e09e67e025e8cd77,65d8c532e09e67e025e8cd97,NULL,NULL,0,32.3629,41.1077
11832,65d8b327e09e67e025e8cd77,65d8c590e09e67e025e8cd98,NULL,NULL,0,8.06838,15.2203
11834,65d8b327e09e67e025e8cd77,65d8c627e09e67e025e8cd99,NULL,NULL,0,8.52906,14.5207
11835,65d8b327e09e67e025e8cd77,65d8ca17e09e67e025e8cd9c,NULL,NULL,0,17.4251,26.7612
11836,65d8b327e09e67e025e8cd77,65d8cacce09e67e025e8cd9d,NULL,NULL,0,23.5782,26.1746
11837,65d8b327e09e67e025e8cd77,65d8cb39e09e67e025e8cd9e,NULL,NULL,0,30.525,43.0444
11838,65d8b327e09e67e025e8cd77,65d8cbcee09e67e025e8cd9f,NULL,NULL,0,31.6075,42.1861
11839,65d8b327e09e67e025e8cd77,65d8cc36e09e67e025e8cda0,NULL,NULL,0,28.8319,33.6435
11840,65d8b327e09e67e025e8cd77,65d8ccefe09e67e025e8cda1,NULL,NULL,0,31.8722,43.2397
11841,65d8b327e09e67e025e8cd77,65d8cd61e09e67e025e8cda2,NULL,NULL,0,28.2775,38.8438
11842,65d8b327e09e67e025e8cd77,65d8cddbe09e67e025e8cda3,NULL,NULL,0,29.7898,40.1739
11843,65d8b327e09e67e025e8cd77,65d8ce46e09e67e025e8cda4,NULL,NULL,0,29.2318,39.0487
11844,65d8b327e09e67e025e8cd77,65d8ceb4e09e67e025e8cda5,NULL,NULL,0,36.8354,45.5524
11845,65d8b327e09e67e025e8cd77,65d8b679e09e67e025e8cd7b,NULL,NULL,0,3.42938,8.02396
11846,65d8b327e09e67e025e8cd77,65d8b6f8e09e67e025e8cd7c,NULL,NULL,0,3.42938,8.02396
11847,65d8b327e09e67e025e8cd77,65d8cf15e09e67e025e8cda6,NULL,NULL,0,46.5091,58.5543
11848,65d8b327e09e67e025e8cd77,65d8cf94e09e67e025e8cda7,NULL,NULL,0,32.2182,43.971
11849,65d8b327e09e67e025e8cd77,65d8cff4e09e67e025e8cda8,NULL,NULL,0,46.1635,56.4777
11850,65d8b327e09e67e025e8cd77,65d8d05fe09e67e025e8cda9,NULL,NULL,0,46.6518,57.6882
11851,65d8b327e09e67e025e8cd77,65d8d0bee09e67e025e8cdaa,NULL,NULL,0,26.9173,37.8726
11852,65d8b327e09e67e025e8cd77,65d8d17be09e67e025e8cdab,NULL,NULL,0,33.6424,40.3658
11853,65d8b327e09e67e025e8cd77,65d8d1dae09e67e025e8cdac,NULL,NULL,0,32.3588,36.885
11854,65d8b327e09e67e025e8cd77,65d8d255e09e67e025e8cdad,NULL,NULL,0,26.9344,34.1434
11855,65d8b327e09e67e025e8cd77,65d8d8fee09e67e025e8cdba,NULL,NULL,0,26.9344,34.1434
11856,65d8b327e09e67e025e8cd77,65d8d32ae09e67e025e8cdae,NULL,NULL,0,67.7121,76.6883
11857,65d8b327e09e67e025e8cd77,65d8d3f8e09e67e025e8cdaf,NULL,NULL,0,34.7781,43.6983
11858,65d8b327e09e67e025e8cd77,65d8b770e09e67e025e8cd7d,NULL,NULL,0,1.84107,4.74551
11859,65d8b327e09e67e025e8cd77,65d8b7d1e09e67e025e8cd7e,NULL,NULL,0,1.84107,4.74551
11860,65d8b327e09e67e025e8cd77,65d8d451e09e67e025e8cdb0,NULL,NULL,0,27.2871,34.2675
11861,65d8b327e09e67e025e8cd77,65d8d4b3e09e67e025e8cdb1,NULL,NULL,0,32.8012,40.973
11862,65d8b327e09e67e025e8cd77,65d8d56ae09e67e025e8cdb2,NULL,NULL,0,29.5392,35.8458
11863,65d8b327e09e67e025e8cd77,65d8d5dbe09e67e025e8cdb3,NULL,NULL,0,24.5305,28.2529
11864,65d8b327e09e67e025e8cd77,65d8d66de09e67e025e8cdb4,NULL,NULL,0,31.9192,39.9836
11865,65d8b327e09e67e025e8cd77,65d8d6d9e09e67e025e8cdb5,NULL,NULL,0,31.6841,36.8444
11866,65d8b327e09e67e025e8cd77,65d8d732e09e67e025e8cdb6,NULL,NULL,0,34.5092,42.5248
11867,65d8b327e09e67e025e8cd77,65d8d7c4e09e67e025e8cdb7,NULL,NULL,0,34.5092,42.5248
11868,65d8b327e09e67e025e8cd77,65d8d81ee09e67e025e8cdb8,NULL,NULL,0,33.5886,42.8232
11869,65d8b327e09e67e025e8cd77,65d8d897e09e67e025e8cdb9,NULL,NULL,0,32.1115,41.411
11870,65d8b327e09e67e025e8cd77,65d8d962e09e67e025e8cdbb,NULL,NULL,0,33.8126,40.6878
11871,65d8b327e09e67e025e8cd77,65d8b845e09e67e025e8cd7f,NULL,NULL,0,4.3046,8.13845
11872,65d8b327e09e67e025e8cd77,65d8b8b7e09e67e025e8cd80,NULL,NULL,0,4.3046,8.13845
11873,65d8b327e09e67e025e8cd77,65d8b9c0e09e67e025e8cd82,NULL,NULL,0,4.3046,8.13845
11874,65d8b327e09e67e025e8cd77,65e5e60a38f826f29267201e,NULL,NULL,0,4.3046,8.13845
11875,65d8b327e09e67e025e8cd77,65d8d9bce09e67e025e8cdbc,NULL,NULL,0,8.16643,13.5112
11876,65d8b327e09e67e025e8cd77,65d8da66e09e67e025e8cdbd,NULL,NULL,0,25.4243,32.8649
11877,65d8b327e09e67e025e8cd77,65d8dabde09e67e025e8cdbe,NULL,NULL,0,25.9575,30.3438
11878,65d8b327e09e67e025e8cd77,65d8db3ce09e67e025e8cdbf,NULL,NULL,0,25.9334,35.5628
11879,65d8b327e09e67e025e8cd77,65d8db8fe09e67e025e8cdc0,NULL,NULL,0,55.6598,73.6566
11880,65d8b327e09e67e025e8cd77,65e5cc7f38f826f292671fee,NULL,NULL,0,55.6598,73.6566
11881,65d8b327e09e67e025e8cd77,65e5c8f938f826f292671fe9,NULL,NULL,0,38.8097,48.139
11882,65d8b327e09e67e025e8cd77,65e5ca5838f826f292671fea,NULL,NULL,0,25.7856,32.2135
11883,65d8b327e09e67e025e8cd77,65e5cae438f826f292671feb,NULL,NULL,0,51.0317,65.121
11884,65d8b327e09e67e025e8cd77,65e5cb8538f826f292671fec,NULL,NULL,0,17.3518,21.4257
11885,65d8b327e09e67e025e8cd77,65e5cc1b38f826f292671fed,NULL,NULL,0,26.5534,34.5384
11886,65d8b327e09e67e025e8cd77,65d8b945e09e67e025e8cd81,NULL,NULL,0,14.256,20.7868
11887,65d8b327e09e67e025e8cd77,65e5d29138f826f292671ff8,NULL,NULL,0,35.6483,43.3208
11888,65d8b327e09e67e025e8cd77,65e5d32138f826f292671ff9,NULL,NULL,0,48.1827,56.2212
11889,65d8b327e09e67e025e8cd77,65d8ba3ae09e67e025e8cd83,NULL,NULL,0,7.63407,14.1952
11890,65d8b327e09e67e025e8cd77,65e5d38f38f826f292671ffa,NULL,NULL,0,38.0318,49.5436
11891,65d8b327e09e67e025e8cd77,65e5d41e38f826f292671ffb,NULL,NULL,0,16.1587,21.9171
11892,65d8b327e09e67e025e8cd77,65e5d4d238f826f292671ffc,NULL,NULL,0,26.2731,32.9716
11893,65d8b327e09e67e025e8cd77,65e5d5d038f826f292671ffe,NULL,NULL,0,35.0381,43.9231
11894,65d8b327e09e67e025e8cd77,65e5d62e38f826f292671fff,NULL,NULL,0,32.1033,40.4652
11895,65d8b327e09e67e025e8cd77,65e5d6b638f826f292672000,NULL,NULL,0,34.2562,42.5448
11896,65d8b327e09e67e025e8cd77,65e5d71c38f826f292672001,NULL,NULL,0,26.5147,33.2238
11897,65d8b327e09e67e025e8cd77,65e5d77e38f826f292672002,NULL,NULL,0,21.108,25.6638
11898,65d8b327e09e67e025e8cd77,65e5d81138f826f292672003,NULL,NULL,0,30.5781,38.7917
11899,65d8b327e09e67e025e8cd77,65e5d87138f826f292672004,NULL,NULL,0,51.3833,62.6519
11900,65d8b327e09e67e025e8cd77,65e5d8f938f826f292672005,NULL,NULL,0,51.3833,62.6519
11901,65d8b327e09e67e025e8cd77,65d8baa4e09e67e025e8cd84,NULL,NULL,0,7.2267,12.4082
11902,65d8b327e09e67e025e8cd77,65e5d95538f826f292672006,NULL,NULL,0,32.9586,38.9689
11903,65d8b327e09e67e025e8cd77,65e5d9ad38f826f292672007,NULL,NULL,0,79.035,93.2208
11904,65d8b327e09e67e025e8cd77,65e5da5138f826f292672008,NULL,NULL,0,35.4251,43.5604
11905,65d8b327e09e67e025e8cd77,65e5daec38f826f292672009,NULL,NULL,0,25.8999,30.1729
11906,65d8b327e09e67e025e8cd77,65e5db4d38f826f29267200a,NULL,NULL,0,27.6057,32.453
11907,65d8b327e09e67e025e8cd77,65e5db9f38f826f29267200b,NULL,NULL,0,25.3168,33.5373
11908,65d8b327e09e67e025e8cd77,65e5dbff38f826f29267200c,NULL,NULL,0,18.9624,26.7478
11909,65d8b327e09e67e025e8cd77,65e5dc4f38f826f29267200d,NULL,NULL,0,19.5343,25.6497
11910,65d8b327e09e67e025e8cd77,65e5dcbc38f826f29267200e,NULL,NULL,0,21.5186,28.7297
11911,65d8b327e09e67e025e8cd77,65e5dd2b38f826f29267200f,NULL,NULL,0,19.0965,26.4529
11912,65d8b3f9e09e67e025e8cd78,65d8ca17e09e67e025e8cd9c,NULL,NULL,0,20.341,30.3777
11913,65d8b3f9e09e67e025e8cd78,65e5dded38f826f292672011,NULL,NULL,0,37.7721,46.1127
11914,65d8b3f9e09e67e025e8cd78,65e5e76038f826f292672021,NULL,NULL,0,9.83808,20.0777
11915,65d8b3f9e09e67e025e8cd78,65d8bc1ee09e67e025e8cd86,NULL,NULL,0,25.3261,31.3794
11916,65d8b3f9e09e67e025e8cd78,65d8be2ae09e67e025e8cd8a,NULL,NULL,0,25.3261,31.3794
11917,65d8b3f9e09e67e025e8cd78,65d8c01ee09e67e025e8cd8d,NULL,NULL,0,25.3261,31.3794
11918,65d8b3f9e09e67e025e8cd78,65e5cef438f826f292671ff2,NULL,NULL,0,57.6918,72.0961
11919,65d8b3f9e09e67e025e8cd78,65e6038938f826f29267202f,NULL,NULL,0,8.98021,16.193
11920,65d8b3f9e09e67e025e8cd78,65d8b4e2e09e67e025e8cd79,NULL,NULL,0,15.8015,21.5251
11921,65d8b3f9e09e67e025e8cd78,65d8c9a4e09e67e025e8cd9b,NULL,NULL,0,28.0405,38.2166
11922,65d8b3f9e09e67e025e8cd78,65e5dec738f826f292672012,NULL,NULL,0,28.2269,33.342
11923,65d8b3f9e09e67e025e8cd78,65e5df2638f826f292672013,NULL,NULL,0,30.369,35.1649
11924,65d8b3f9e09e67e025e8cd78,65e5df8638f826f292672014,NULL,NULL,0,29.1161,35.1697
11925,65d8b3f9e09e67e025e8cd78,65e5e03138f826f292672016,NULL,NULL,0,22.383,28.9227
11926,65d8b3f9e09e67e025e8cd78,65e5e0b738f826f292672017,NULL,NULL,0,26.9701,32.7658
11927,65d8b3f9e09e67e025e8cd78,65e5e11438f826f292672018,NULL,NULL,0,29.063,36.4805
11928,65d8b3f9e09e67e025e8cd78,65e5e1d638f826f292672019,NULL,NULL,0,25.2166,31.5763
11929,65d8b3f9e09e67e025e8cd78,65d8c3ace09e67e025e8cd94,NULL,NULL,0,36.5658,47.0481
11930,65d8b3f9e09e67e025e8cd78,65e5e28638f826f29267201a,NULL,NULL,0,28.5591,33.3869
11931,65d8b3f9e09e67e025e8cd78,65d8c331e09e67e025e8cd93,NULL,NULL,0,29.9396,38.0235
11932,65d8b3f9e09e67e025e8cd78,65e5e2dc38f826f29267201b,NULL,NULL,0,28.3905,35.181
11933,65d8b3f9e09e67e025e8cd78,65e5e6f638f826f292672020,NULL,NULL,0,5.67236,11.7927
11934,65d8b3f9e09e67e025e8cd78,65d8bcaae09e67e025e8cd87,NULL,NULL,0,3.57068,8.789
11935,65d8b3f9e09e67e025e8cd78,65d8bdb5e09e67e025e8cd89,NULL,NULL,0,11.7025,20.7751
11936,65d8b3f9e09e67e025e8cd78,65e5e58338f826f29267201d,NULL,NULL,0,14.7658,22.2627
11937,65d8b3f9e09e67e025e8cd78,65d8bd34e09e67e025e8cd88,NULL,NULL,0,7.23748,12.6017
11938,65d8b3f9e09e67e025e8cd78,65e5e69338f826f29267201f,NULL,NULL,0,11.6841,16.1456
11939,65d8b3f9e09e67e025e8cd78,65d8c1c1e09e67e025e8cd90,NULL,NULL,0,3.81723,7.30017
11940,65d8b3f9e09e67e025e8cd78,65e5fcaa38f826f292672022,NULL,NULL,0,13.0154,22.8435
11941,65d8b3f9e09e67e025e8cd78,65d8c149e09e67e025e8cd8f,NULL,NULL,0,32.231,39.2325
11942,65d8b3f9e09e67e025e8cd78,65e5fd0e38f826f292672023,NULL,NULL,0,11.7256,21.8527
11943,65d8b3f9e09e67e025e8cd78,65d8c087e09e67e025e8cd8e,NULL,NULL,0,26.9651,33.5711
11944,65d8b3f9e09e67e025e8cd78,65e5fd6538f826f292672024,NULL,NULL,0,16.8762,23.4876
11945,65d8b3f9e09e67e025e8cd78,65d8bec4e09e67e025e8cd8b,NULL,NULL,0,19.0329,26.5738
11946,65d8b3f9e09e67e025e8cd78,65d8bf9ce09e67e025e8cd8c,NULL,NULL,0,19.0329,26.5738
11947,65d8b3f9e09e67e025e8cd78,65e5ff2d38f826f292672026,NULL,NULL,0,10.5422,19.28
11948,65d8b3f9e09e67e025e8cd78,65e5ff9838f826f292672027,NULL,NULL,0,6.05258,10.2375
11949,65d8b3f9e09e67e025e8cd78,65e5ffef38f826f292672028,NULL,NULL,0,3.4592,7.07987
11950,65d8b3f9e09e67e025e8cd78,65e5d02938f826f292671ff4,NULL,NULL,0,43.4035,54.3149
11951,65d8b3f9e09e67e025e8cd78,65e6004638f826f292672029,NULL,NULL,0,5.20906,9.0591
11952,65d8b3f9e09e67e025e8cd78,65e5d0cf38f826f292671ff5,NULL,NULL,0,58.87,72.5976
11953,65d8b3f9e09e67e025e8cd78,65e6009738f826f29267202a,NULL,NULL,0,14.9712,22.7152
11954,65d8b3f9e09e67e025e8cd78,65e5d15e38f826f292671ff6,NULL,NULL,0,41.3727,51.6645
11955,65d8b3f9e09e67e025e8cd78,65e5d23538f826f292671ff7,NULL,NULL,0,41.3727,51.6645
11956,65d8b3f9e09e67e025e8cd78,65e601b138f826f29267202b,NULL,NULL,0,5.81627,11.2328
11957,65d8b3f9e09e67e025e8cd78,65e5d29138f826f292671ff8,NULL,NULL,0,38.5641,46.9373
11958,65d8b3f9e09e67e025e8cd78,65e6021338f826f29267202c,NULL,NULL,0,17.001,22.7117
11959,65d8b3f9e09e67e025e8cd78,65d8b679e09e67e025e8cd7b,NULL,NULL,0,7.15911,12.6535
11960,65d8b3f9e09e67e025e8cd78,65d8b6f8e09e67e025e8cd7c,NULL,NULL,0,7.15911,12.6535
11961,65d8b3f9e09e67e025e8cd78,65e5cdba38f826f292671ff0,NULL,NULL,0,29.5502,35.4422
11962,65d8b3f9e09e67e025e8cd78,65e6027b38f826f29267202d,NULL,NULL,0,6.70184,12.1986
11963,65d8b3f9e09e67e025e8cd78,65d8b5cae09e67e025e8cd7a,NULL,NULL,0,33.9313,38.9032
11964,65d8b3f9e09e67e025e8cd78,65e5ce6238f826f292671ff1,NULL,NULL,0,51.5935,65.5527
11965,65d8b3f9e09e67e025e8cd78,65e602f838f826f29267202e,NULL,NULL,0,7.41243,13.4506
11966,65d8b3f9e09e67e025e8cd78,65e5cfc338f826f292671ff3,NULL,NULL,0,46.617,54.2521
11967,65d8b3f9e09e67e025e8cd78,65e603f238f826f292672030,NULL,NULL,0,5.66317,10.1044
11968,65d8b3f9e09e67e025e8cd78,65e6044938f826f292672031,NULL,NULL,0,6.72828,12.1317
11969,65d8b3f9e09e67e025e8cd78,65e6049b38f826f292672032,NULL,NULL,0,6.63101,11.3087
11970,65d8b3f9e09e67e025e8cd78,65ef076606e0a866af56d202,NULL,NULL,0,84.8272,102.623
11971,65d8b3f9e09e67e025e8cd78,65d8c240e09e67e025e8cd91,NULL,NULL,0,6.51911,12.8088
11972,65d8b3f9e09e67e025e8cd78,65d8c2bde09e67e025e8cd92,NULL,NULL,0,3.65194,7.1335
11973,65d8b3f9e09e67e025e8cd78,65d8c44ee09e67e025e8cd95,NULL,NULL,0,16.9309,22.5886
11974,65d8b3f9e09e67e025e8cd78,65d8c4cde09e67e025e8cd96,NULL,NULL,0,2.88183,7.32128
11975,65d8b3f9e09e67e025e8cd78,65d8c532e09e67e025e8cd97,NULL,NULL,0,27.3493,33.9284
11976,65d8b3f9e09e67e025e8cd78,65d8c590e09e67e025e8cd98,NULL,NULL,0,3.05482,8.04101
11978,65d8b3f9e09e67e025e8cd78,65d8c627e09e67e025e8cd99,NULL,NULL,0,3.5155,7.34142
11979,65d8b3f9e09e67e025e8cd78,65d8c6f1e09e67e025e8cd9a,NULL,NULL,0,5.85172,10.6653
11980,65d8b3f9e09e67e025e8cd78,65d8cacce09e67e025e8cd9d,NULL,NULL,0,26.4941,29.7912
11981,65d8b3f9e09e67e025e8cd78,65d8cb39e09e67e025e8cd9e,NULL,NULL,0,33.4409,46.6609
11982,65d8b3f9e09e67e025e8cd78,65d8cbcee09e67e025e8cd9f,NULL,NULL,0,34.5234,45.8026
11983,65d8b3f9e09e67e025e8cd78,65d8cc36e09e67e025e8cda0,NULL,NULL,0,31.7478,37.26
11984,65d8b3f9e09e67e025e8cd78,65d8ccefe09e67e025e8cda1,NULL,NULL,0,34.7881,46.8562
11985,65d8b3f9e09e67e025e8cd78,65d8cd61e09e67e025e8cda2,NULL,NULL,0,31.1934,42.4603
11986,65d8b3f9e09e67e025e8cd78,65d8cddbe09e67e025e8cda3,NULL,NULL,0,32.7056,43.7904
11987,65d8b3f9e09e67e025e8cd78,65d8ce46e09e67e025e8cda4,NULL,NULL,0,32.1476,42.6652
11988,65d8b3f9e09e67e025e8cd78,65d8ceb4e09e67e025e8cda5,NULL,NULL,0,39.7512,49.1689
11989,65d8b3f9e09e67e025e8cd78,65d8cf15e09e67e025e8cda6,NULL,NULL,0,49.425,62.1708
11990,65d8b3f9e09e67e025e8cd78,65d8b770e09e67e025e8cd7d,NULL,NULL,0,7.55542,13.983
11991,65d8b3f9e09e67e025e8cd78,65d8b7d1e09e67e025e8cd7e,NULL,NULL,0,7.55542,13.983
11992,65d8b3f9e09e67e025e8cd78,65d8cf94e09e67e025e8cda7,NULL,NULL,0,35.1341,47.5875
11993,65d8b3f9e09e67e025e8cd78,65d8cff4e09e67e025e8cda8,NULL,NULL,0,49.0794,60.0942
11994,65d8b3f9e09e67e025e8cd78,65d8d05fe09e67e025e8cda9,NULL,NULL,0,49.5677,61.3047
11995,65d8b3f9e09e67e025e8cd78,65d8d0bee09e67e025e8cdaa,NULL,NULL,0,29.8332,41.4891
11996,65d8b3f9e09e67e025e8cd78,65d8d17be09e67e025e8cdab,NULL,NULL,0,36.5583,43.9823
11997,65d8b3f9e09e67e025e8cd78,65d8d1dae09e67e025e8cdac,NULL,NULL,0,35.2746,40.5015
11998,65d8b3f9e09e67e025e8cd78,65d8d255e09e67e025e8cdad,NULL,NULL,0,29.8503,37.7599
11999,65d8b3f9e09e67e025e8cd78,65d8d8fee09e67e025e8cdba,NULL,NULL,0,29.8503,37.7599
12000,65d8b3f9e09e67e025e8cd78,65d8d32ae09e67e025e8cdae,NULL,NULL,0,70.6279,80.3048
12001,65d8b3f9e09e67e025e8cd78,65d8d3f8e09e67e025e8cdaf,NULL,NULL,0,37.694,47.3148
12002,65d8b3f9e09e67e025e8cd78,65d8d451e09e67e025e8cdb0,NULL,NULL,0,30.203,37.884
12003,65d8b3f9e09e67e025e8cd78,65d8b845e09e67e025e8cd7f,NULL,NULL,0,2.72911,5.447
12004,65d8b3f9e09e67e025e8cd78,65d8b8b7e09e67e025e8cd80,NULL,NULL,0,2.72911,5.447
12005,65d8b3f9e09e67e025e8cd78,65d8b9c0e09e67e025e8cd82,NULL,NULL,0,2.72911,5.447
12006,65d8b3f9e09e67e025e8cd78,65e5e60a38f826f29267201e,NULL,NULL,0,2.72911,5.447
12007,65d8b3f9e09e67e025e8cd78,65d8d4b3e09e67e025e8cdb1,NULL,NULL,0,35.7171,44.5895
12008,65d8b3f9e09e67e025e8cd78,65d8d56ae09e67e025e8cdb2,NULL,NULL,0,32.455,39.4623
12009,65d8b3f9e09e67e025e8cd78,65d8d5dbe09e67e025e8cdb3,NULL,NULL,0,27.4463,31.8694
12010,65d8b3f9e09e67e025e8cd78,65d8d66de09e67e025e8cdb4,NULL,NULL,0,34.8351,43.6001
12011,65d8b3f9e09e67e025e8cd78,65d8d6d9e09e67e025e8cdb5,NULL,NULL,0,34.5999,40.4609
12012,65d8b3f9e09e67e025e8cd78,65d8d732e09e67e025e8cdb6,NULL,NULL,0,37.4251,46.1413
12013,65d8b3f9e09e67e025e8cd78,65d8d7c4e09e67e025e8cdb7,NULL,NULL,0,37.4251,46.1413
12014,65d8b3f9e09e67e025e8cd78,65d8d81ee09e67e025e8cdb8,NULL,NULL,0,36.5045,46.4397
12015,65d8b3f9e09e67e025e8cd78,65d8d897e09e67e025e8cdb9,NULL,NULL,0,35.0274,45.0275
12016,65d8b3f9e09e67e025e8cd78,65d8d962e09e67e025e8cdbb,NULL,NULL,0,36.7285,44.3043
12017,65d8b3f9e09e67e025e8cd78,65d8d9bce09e67e025e8cdbc,NULL,NULL,0,11.0823,17.1277
12018,65d8b3f9e09e67e025e8cd78,65d8b945e09e67e025e8cd81,NULL,NULL,0,17.1719,24.4033
12019,65d8b3f9e09e67e025e8cd78,65d8da66e09e67e025e8cdbd,NULL,NULL,0,28.3402,36.4814
12020,65d8b3f9e09e67e025e8cd78,65d8dabde09e67e025e8cdbe,NULL,NULL,0,28.8734,33.9603
12021,65d8b3f9e09e67e025e8cd78,65d8db3ce09e67e025e8cdbf,NULL,NULL,0,28.8493,39.1793
12022,65d8b3f9e09e67e025e8cd78,65d8db8fe09e67e025e8cdc0,NULL,NULL,0,58.5757,77.2731
12023,65d8b3f9e09e67e025e8cd78,65e5cc7f38f826f292671fee,NULL,NULL,0,58.5757,77.2731
12024,65d8b3f9e09e67e025e8cd78,65e5c8f938f826f292671fe9,NULL,NULL,0,41.7256,51.7555
12025,65d8b3f9e09e67e025e8cd78,65e5ca5838f826f292671fea,NULL,NULL,0,28.7015,35.83
12026,65d8b3f9e09e67e025e8cd78,65e5cae438f826f292671feb,NULL,NULL,0,53.9476,68.7375
12027,65d8b3f9e09e67e025e8cd78,65e5cb8538f826f292671fec,NULL,NULL,0,20.2677,25.0422
12028,65d8b3f9e09e67e025e8cd78,65e5cc1b38f826f292671fed,NULL,NULL,0,29.4693,38.1549
12029,65d8b3f9e09e67e025e8cd78,65e5cd3c38f826f292671fef,NULL,NULL,0,30.4046,35.6671
12030,65d8b3f9e09e67e025e8cd78,65d8ba3ae09e67e025e8cd83,NULL,NULL,0,2.62051,7.01588
12031,65d8b3f9e09e67e025e8cd78,65e5d32138f826f292671ff9,NULL,NULL,0,51.0986,59.8377
12032,65d8b3f9e09e67e025e8cd78,65e5d38f38f826f292671ffa,NULL,NULL,0,40.9477,53.1601
12033,65d8b3f9e09e67e025e8cd78,65d8baa4e09e67e025e8cd84,NULL,NULL,0,2.21314,5.2289
12034,65d8b3f9e09e67e025e8cd78,65e5d41e38f826f292671ffb,NULL,NULL,0,19.0746,25.5336
12035,65d8b3f9e09e67e025e8cd78,65e5d4d238f826f292671ffc,NULL,NULL,0,29.6296,37.0006
12036,65d8b3f9e09e67e025e8cd78,65e5d5d038f826f292671ffe,NULL,NULL,0,37.954,47.5396
12037,65d8b3f9e09e67e025e8cd78,65e5d62e38f826f292671fff,NULL,NULL,0,34.3425,43.1399
12038,65d8b3f9e09e67e025e8cd78,65e5d6b638f826f292672000,NULL,NULL,0,37.1721,46.1613
12039,65d8b3f9e09e67e025e8cd78,65e5d71c38f826f292672001,NULL,NULL,0,29.4305,36.8403
12040,65d8b3f9e09e67e025e8cd78,65e5d77e38f826f292672002,NULL,NULL,0,24.0239,29.2803
12041,65d8b3f9e09e67e025e8cd78,65e5d81138f826f292672003,NULL,NULL,0,33.494,42.4082
12042,65d8b3f9e09e67e025e8cd78,65e5d87138f826f292672004,NULL,NULL,0,54.2992,66.2684
12043,65d8b3f9e09e67e025e8cd78,65e5d8f938f826f292672005,NULL,NULL,0,54.2992,66.2684
12044,65d8b3f9e09e67e025e8cd78,65e5d95538f826f292672006,NULL,NULL,0,35.8745,42.5854
12045,65d8b3f9e09e67e025e8cd78,65d8bb48e09e67e025e8cd85,NULL,NULL,0,2.92193,7.3514
12046,65d8b3f9e09e67e025e8cd78,65e5d9ad38f826f292672007,NULL,NULL,0,81.9509,96.8373
12047,65d8b3f9e09e67e025e8cd78,65e5da5138f826f292672008,NULL,NULL,0,38.341,47.1769
12048,65d8b3f9e09e67e025e8cd78,65e5daec38f826f292672009,NULL,NULL,0,28.8157,33.7894
12049,65d8b3f9e09e67e025e8cd78,65e5db4d38f826f29267200a,NULL,NULL,0,30.5216,36.0695
12050,65d8b3f9e09e67e025e8cd78,65e5db9f38f826f29267200b,NULL,NULL,0,28.2327,37.1538
12051,65d8b3f9e09e67e025e8cd78,65e5dbff38f826f29267200c,NULL,NULL,0,21.8783,30.3643
12052,65d8b3f9e09e67e025e8cd78,65e5dc4f38f826f29267200d,NULL,NULL,0,22.4502,29.2662
12053,65d8b3f9e09e67e025e8cd78,65e5dcbc38f826f29267200e,NULL,NULL,0,24.4345,32.3462
12054,65d8b3f9e09e67e025e8cd78,65e5dd2b38f826f29267200f,NULL,NULL,0,22.0124,30.0694
